timestamp,energia_kwh,agua_litros,hour,dayofweek,month,is_weekend,costo_luz_usd,costo_agua_usd,costo_total_usd
2012-04-04 01:00:00,5.225866666666667,151.4,1,2,4,0,0.8361386666666667,0.22710000000000002,1.0632386666666667
2012-04-04 02:00:00,2.564266666666667,52.99,2,2,4,0,0.41028266666666674,0.079485,0.4897676666666667
2012-04-04 03:00:00,2.8963166666666664,208.175,3,2,4,0,0.46341066666666664,0.3122625,0.7756731666666666
2012-04-04 04:00:00,3.0666499999999997,3.785,4,2,4,0,0.49066399999999993,0.0056775,0.49634149999999994
2012-04-04 05:00:00,3.3549166666666665,0.0,5,2,4,0,0.5367866666666666,0.0,0.5367866666666666
2012-04-04 06:00:00,3.0839166666666666,113.55000000000001,6,2,4,0,0.4934266666666667,0.17032500000000003,0.6637516666666667
2012-04-04 07:00:00,2.2966333333333333,7.57,7,2,4,0,0.36746133333333336,0.011355,0.37881633333333337
2012-04-04 08:00:00,2.5821333333333336,3.785,8,2,4,0,0.41314133333333336,0.0056775,0.41881883333333336
2012-04-04 09:00:00,2.7764333333333333,0.0,9,2,4,0,0.44422933333333336,0.0,0.44422933333333336
2012-04-04 10:00:00,2.6436666666666664,0.0,10,2,4,0,0.4229866666666666,0.0,0.4229866666666666
2012-04-04 11:00:00,2.5130833333333333,0.0,11,2,4,0,0.40209333333333336,0.0,0.40209333333333336
2012-04-04 12:00:00,2.4617499999999994,0.0,12,2,4,0,0.3938799999999999,0.0,0.3938799999999999
2012-04-04 13:00:00,3.83375,26.495,13,2,4,0,0.6134000000000001,0.0397425,0.6531425000000001
2012-04-04 14:00:00,2.716466666666667,3.785,14,2,4,0,0.4346346666666667,0.0056775,0.4403121666666667
2012-04-04 15:00:00,2.5100999999999996,0.0,15,2,4,0,0.4016159999999999,0.0,0.4016159999999999
2012-04-04 16:00:00,1.1529833333333335,22.71,16,2,4,0,0.18447733333333335,0.034065000000000005,0.21854233333333337
2012-04-04 17:00:00,2.2169833333333333,22.71,17,2,4,0,0.35471733333333333,0.034065000000000005,0.38878233333333334
2012-04-04 18:00:00,1.1172,41.635000000000005,18,2,4,0,0.178752,0.06245250000000001,0.2412045
2012-04-04 19:00:00,2.1839666666666666,41.635000000000005,19,2,4,0,0.34943466666666667,0.06245250000000001,0.4118871666666667
2012-04-04 20:00:00,1.2882000000000002,0.0,20,2,4,0,0.20611200000000005,0.0,0.20611200000000005
2012-04-04 21:00:00,0.9009,0.0,21,2,4,0,0.14414400000000002,0.0,0.14414400000000002
2012-04-04 22:00:00,1.6458833333333334,15.14,22,2,4,0,0.2633413333333333,0.02271,0.2860513333333333
2012-04-04 23:00:00,3.269766666666667,64.345,23,2,4,0,0.5231626666666667,0.0965175,0.6196801666666667
2012-04-05 00:00:00,6.376916666666667,49.205,0,3,4,0,1.0203066666666667,0.0738075,1.0941141666666667
2012-04-05 01:00:00,1.1471,18.925,1,3,4,0,0.183536,0.028387500000000003,0.21192350000000001
2012-04-05 02:00:00,3.743716666666667,83.27000000000001,2,3,4,0,0.5989946666666667,0.12490500000000002,0.7238996666666667
2012-04-05 03:00:00,2.997983333333334,94.625,3,3,4,0,0.47967733333333346,0.1419375,0.6216148333333334
2012-04-05 04:00:00,6.5949,193.03500000000003,4,3,4,0,1.0551840000000001,0.28955250000000005,1.3447365000000002
2012-04-05 05:00:00,3.231233333333333,87.055,5,3,4,0,0.5169973333333333,0.13058250000000002,0.6475798333333334
2012-04-05 06:00:00,2.1793666666666667,18.925,6,3,4,0,0.34869866666666666,0.028387500000000003,0.37708616666666667
2012-04-05 07:00:00,2.0996499999999996,0.0,7,3,4,0,0.33594399999999996,0.0,0.33594399999999996
2012-04-05 08:00:00,1.7343,0.0,8,3,4,0,0.277488,0.0,0.277488
2012-04-05 09:00:00,2.997516666666667,0.0,9,3,4,0,0.4796026666666667,0.0,0.4796026666666667
2012-04-05 10:00:00,3.0304666666666664,0.0,10,3,4,0,0.4848746666666666,0.0,0.4848746666666666
2012-04-05 11:00:00,1.81855,0.0,11,3,4,0,0.290968,0.0,0.290968
2012-04-05 12:00:00,3.1280833333333335,0.0,12,3,4,0,0.5004933333333333,0.0,0.5004933333333333
2012-04-05 13:00:00,3.1685666666666665,26.495,13,3,4,0,0.5069706666666667,0.0397425,0.5467131666666667
2012-04-05 14:00:00,3.0994333333333333,3.785,14,3,4,0,0.4959093333333333,0.0056775,0.5015868333333333
2012-04-05 15:00:00,2.6721500000000002,3.785,15,3,4,0,0.42754400000000004,0.0056775,0.43322150000000004
2012-04-05 16:00:00,1.2992666666666668,49.205,16,3,4,0,0.2078826666666667,0.0738075,0.2816901666666667
2012-04-05 17:00:00,2.1180833333333333,18.925,17,3,4,0,0.3388933333333333,0.028387500000000003,0.36728083333333333
2012-04-05 18:00:00,3.0738499999999997,3.785,18,3,4,0,0.491816,0.0056775,0.4974935
2012-04-05 19:00:00,1.249566666666667,15.14,19,3,4,0,0.1999306666666667,0.02271,0.2226406666666667
2012-04-05 20:00:00,0.9352666666666667,0.0,20,3,4,0,0.14964266666666667,0.0,0.14964266666666667
2012-04-05 21:00:00,2.3378666666666668,3.785,21,3,4,0,0.3740586666666667,0.0056775,0.3797361666666667
2012-04-05 22:00:00,1.7437666666666667,75.7,22,3,4,0,0.2790026666666667,0.11355000000000001,0.39255266666666666
2012-04-05 23:00:00,2.0623333333333336,22.71,23,3,4,0,0.3299733333333334,0.034065000000000005,0.3640383333333334
2012-04-06 00:00:00,1.0047000000000001,11.355,0,4,4,0,0.16075200000000003,0.017032500000000002,0.17778450000000004
2012-04-06 01:00:00,1.3993333333333333,136.26000000000002,1,4,4,0,0.22389333333333333,0.20439000000000004,0.42828333333333335
2012-04-06 02:00:00,2.0457,185.465,2,4,4,0,0.327312,0.2781975,0.6055094999999999
2012-04-06 03:00:00,2.3554666666666666,162.755,3,4,4,0,0.3768746666666667,0.2441325,0.6210071666666667
2012-04-06 04:00:00,4.1423499999999995,7.57,4,4,4,0,0.6627759999999999,0.011355,0.6741309999999999
2012-04-06 05:00:00,5.626966666666666,7.57,5,4,4,0,0.9003146666666666,0.011355,0.9116696666666666
2012-04-06 06:00:00,5.059333333333334,0.0,6,4,4,0,0.8094933333333334,0.0,0.8094933333333334
2012-04-06 07:00:00,2.6046166666666664,0.0,7,4,4,0,0.41673866666666665,0.0,0.41673866666666665
2012-04-06 08:00:00,2.4894166666666666,0.0,8,4,4,0,0.39830666666666664,0.0,0.39830666666666664
2012-04-06 09:00:00,2.2020166666666667,0.0,9,4,4,0,0.3523226666666667,0.0,0.3523226666666667
2012-04-06 10:00:00,2.3515833333333336,0.0,10,4,4,0,0.3762533333333334,0.0,0.3762533333333334
2012-04-06 11:00:00,3.1948499999999997,0.0,11,4,4,0,0.511176,0.0,0.511176
2012-04-06 12:00:00,3.2234666666666665,0.0,12,4,4,0,0.5157546666666667,0.0,0.5157546666666667
2012-04-06 13:00:00,2.0321333333333333,3.785,13,4,4,0,0.32514133333333334,0.0056775,0.33081883333333334
2012-04-06 14:00:00,2.549983333333333,3.785,14,4,4,0,0.4079973333333333,0.0056775,0.4136748333333333
2012-04-06 15:00:00,3.090616666666667,45.42,15,4,4,0,0.49449866666666675,0.06813000000000001,0.5626286666666668
2012-04-06 16:00:00,2.4620333333333333,30.28,16,4,4,0,0.39392533333333335,0.04542,0.43934533333333337
2012-04-06 17:00:00,0.8922333333333332,18.925,17,4,4,0,0.14275733333333332,0.028387500000000003,0.17114483333333333
2012-04-06 18:00:00,0.9476666666666667,0.0,18,4,4,0,0.15162666666666666,0.0,0.15162666666666666
2012-04-06 19:00:00,0.9022,7.57,19,4,4,0,0.144352,0.011355,0.155707
2012-04-06 20:00:00,2.079016666666667,3.785,20,4,4,0,0.3326426666666667,0.0056775,0.3383201666666667
2012-04-06 21:00:00,1.9560333333333333,0.0,21,4,4,0,0.3129653333333333,0.0,0.3129653333333333
2012-04-06 22:00:00,1.6641666666666666,11.355,22,4,4,0,0.26626666666666665,0.017032500000000002,0.28329916666666666
2012-04-06 23:00:00,0.8575,143.83,23,4,4,0,0.13720000000000002,0.21574500000000002,0.35294500000000006
2012-04-07 00:00:00,1.0522666666666667,34.065,0,5,4,1,0.16836266666666666,0.0510975,0.21946016666666665
2012-04-07 01:00:00,1.9215833333333336,174.11,1,5,4,1,0.3074533333333334,0.26116500000000004,0.5686183333333334
2012-04-07 02:00:00,1.73035,102.195,2,5,4,1,0.276856,0.1532925,0.4301485
2012-04-07 03:00:00,3.3132666666666664,0.0,3,5,4,1,0.5301226666666666,0.0,0.5301226666666666
2012-04-07 04:00:00,2.2394499999999997,117.335,4,5,4,1,0.35831199999999996,0.1760025,0.5343145
2012-04-07 05:00:00,3.32225,0.0,5,5,4,1,0.53156,0.0,0.53156
2012-04-07 06:00:00,4.729266666666665,11.355,6,5,4,1,0.7566826666666664,0.017032500000000002,0.7737151666666664
2012-04-07 07:00:00,2.4925333333333333,0.0,7,5,4,1,0.39880533333333335,0.0,0.39880533333333335
2012-04-07 08:00:00,2.760233333333333,0.0,8,5,4,1,0.44163733333333327,0.0,0.44163733333333327
2012-04-07 09:00:00,2.141933333333333,0.0,9,5,4,1,0.34270933333333325,0.0,0.34270933333333325
2012-04-07 10:00:00,2.00935,0.0,10,5,4,1,0.321496,0.0,0.321496
2012-04-07 11:00:00,3.4137,0.0,11,5,4,1,0.546192,0.0,0.546192
2012-04-07 12:00:00,2.7210166666666664,0.0,12,5,4,1,0.4353626666666666,0.0,0.4353626666666666
2012-04-07 13:00:00,2.4225833333333333,0.0,13,5,4,1,0.38761333333333337,0.0,0.38761333333333337
2012-04-07 14:00:00,2.9873166666666666,30.28,14,5,4,1,0.47797066666666665,0.04542,0.5233906666666667
2012-04-07 15:00:00,2.445066666666667,34.065,15,5,4,1,0.3912106666666667,0.0510975,0.4423081666666667
2012-04-07 16:00:00,3.167016666666666,3.785,16,5,4,1,0.5067226666666665,0.0056775,0.5124001666666665
2012-04-07 17:00:00,1.3092166666666667,3.785,17,5,4,1,0.20947466666666667,0.0056775,0.21515216666666667
2012-04-07 18:00:00,1.982166666666667,0.0,18,5,4,1,0.31714666666666674,0.0,0.31714666666666674
2012-04-07 19:00:00,0.9185333333333333,0.0,19,5,4,1,0.14696533333333334,0.0,0.14696533333333334
2012-04-07 20:00:00,0.8230666666666666,0.0,20,5,4,1,0.13169066666666665,0.0,0.13169066666666665
2012-04-07 21:00:00,0.8323333333333334,7.57,21,5,4,1,0.13317333333333334,0.011355,0.14452833333333334
2012-04-07 22:00:00,1.0990333333333333,7.57,22,5,4,1,0.17584533333333333,0.011355,0.18720033333333333
2012-04-07 23:00:00,1.3123333333333334,3.785,23,5,4,1,0.20997333333333335,0.0056775,0.21565083333333335
2012-04-08 00:00:00,1.0485333333333333,15.14,0,6,4,1,0.16776533333333332,0.02271,0.19047533333333333
2012-04-08 01:00:00,0.93625,30.28,1,6,4,1,0.14980000000000002,0.04542,0.19522
2012-04-08 02:00:00,1.1209666666666669,124.905,2,6,4,1,0.17935466666666672,0.1873575,0.36671216666666673
2012-04-08 03:00:00,2.256866666666667,166.54,3,6,4,1,0.3610986666666667,0.24981,0.6109086666666667
2012-04-08 04:00:00,2.3381833333333337,3.785,4,6,4,1,0.3741093333333334,0.0056775,0.3797868333333334
2012-04-08 05:00:00,3.438283333333333,0.0,5,6,4,1,0.5501253333333334,0.0,0.5501253333333334
2012-04-08 06:00:00,2.512983333333333,18.925,6,6,4,1,0.4020773333333333,0.028387500000000003,0.4304648333333333
2012-04-08 07:00:00,2.2795166666666664,0.0,7,6,4,1,0.36472266666666664,0.0,0.36472266666666664
2012-04-08 08:00:00,2.20655,0.0,8,6,4,1,0.35304800000000003,0.0,0.35304800000000003
2012-04-08 09:00:00,2.3490166666666665,0.0,9,6,4,1,0.37584266666666666,0.0,0.37584266666666666
2012-04-08 10:00:00,2.3465833333333337,3.785,10,6,4,1,0.3754533333333334,0.0056775,0.3811308333333334
2012-04-08 11:00:00,2.4870499999999995,0.0,11,6,4,1,0.39792799999999995,0.0,0.39792799999999995
2012-04-08 12:00:00,2.1686,0.0,12,6,4,1,0.346976,0.0,0.346976
2012-04-08 13:00:00,2.8259333333333334,0.0,13,6,4,1,0.45214933333333335,0.0,0.45214933333333335
2012-04-08 14:00:00,2.35795,0.0,14,6,4,1,0.37727200000000005,0.0,0.37727200000000005
2012-04-08 15:00:00,2.754833333333333,7.57,15,6,4,1,0.4407733333333333,0.011355,0.4521283333333333
2012-04-08 16:00:00,1.9831999999999999,26.495,16,6,4,1,0.317312,0.0397425,0.3570545
2012-04-08 17:00:00,0.8953833333333333,105.98,17,6,4,1,0.14326133333333332,0.15897,0.3022313333333333
2012-04-08 18:00:00,1.0208833333333334,0.0,18,6,4,1,0.16334133333333334,0.0,0.16334133333333334
2012-04-08 19:00:00,1.01765,0.0,19,6,4,1,0.162824,0.0,0.162824
2012-04-08 20:00:00,0.8818333333333334,0.0,20,6,4,1,0.14109333333333335,0.0,0.14109333333333335
2012-04-08 21:00:00,0.8224,0.0,21,6,4,1,0.131584,0.0,0.131584
2012-04-08 22:00:00,0.8388833333333333,0.0,22,6,4,1,0.13422133333333333,0.0,0.13422133333333333
2012-04-08 23:00:00,0.8991833333333333,0.0,23,6,4,1,0.14386933333333335,0.0,0.14386933333333335
2012-04-09 00:00:00,0.8319,0.0,0,0,4,0,0.133104,0.0,0.133104
2012-04-09 01:00:00,0.8765333333333334,0.0,1,0,4,0,0.14024533333333333,0.0,0.14024533333333333
2012-04-09 02:00:00,0.91865,41.635000000000005,2,0,4,0,0.146984,0.06245250000000001,0.20943650000000003
2012-04-09 03:00:00,1.6529,140.04500000000002,3,0,4,0,0.26446400000000003,0.21006750000000002,0.47453150000000005
2012-04-09 04:00:00,2.2966,200.60500000000002,4,0,4,0,0.36745600000000006,0.30090750000000005,0.6683635000000001
2012-04-09 05:00:00,2.718816666666667,0.0,5,0,4,0,0.43501066666666677,0.0,0.43501066666666677
2012-04-09 06:00:00,2.849533333333333,0.0,6,0,4,0,0.4559253333333333,0.0,0.4559253333333333
2012-04-09 07:00:00,1.8558166666666667,15.14,7,0,4,0,0.2969306666666667,0.02271,0.3196406666666667
2012-04-09 08:00:00,1.8909333333333334,0.0,8,0,4,0,0.30254933333333334,0.0,0.30254933333333334
2012-04-09 09:00:00,1.8511166666666667,0.0,9,0,4,0,0.2961786666666667,0.0,0.2961786666666667
2012-04-09 10:00:00,1.2064833333333334,0.0,10,0,4,0,0.19303733333333334,0.0,0.19303733333333334
2012-04-09 11:00:00,1.6840666666666668,0.0,11,0,4,0,0.26945066666666667,0.0,0.26945066666666667
2012-04-09 12:00:00,2.3046499999999996,0.0,12,0,4,0,0.36874399999999996,0.0,0.36874399999999996
2012-04-09 13:00:00,2.0978666666666665,0.0,13,0,4,0,0.33565866666666666,0.0,0.33565866666666666
2012-04-09 14:00:00,2.170233333333334,7.57,14,0,4,0,0.34723733333333345,0.011355,0.35859233333333346
2012-04-09 15:00:00,1.8145000000000002,0.0,15,0,4,0,0.29032,0.0,0.29032
2012-04-09 16:00:00,1.90145,0.0,16,0,4,0,0.304232,0.0,0.304232
2012-04-09 17:00:00,1.3077333333333334,30.28,17,0,4,0,0.20923733333333336,0.04542,0.25465733333333335
2012-04-09 18:00:00,0.8880666666666667,22.71,18,0,4,0,0.14209066666666667,0.034065000000000005,0.17615566666666668
2012-04-09 19:00:00,0.9385000000000001,3.785,19,0,4,0,0.15016000000000002,0.0056775,0.15583750000000002
2012-04-09 20:00:00,1.7175166666666668,7.57,20,0,4,0,0.2748026666666667,0.011355,0.2861576666666667
2012-04-09 21:00:00,1.3626500000000001,3.785,21,0,4,0,0.21802400000000002,0.0056775,0.22370150000000003
2012-04-09 22:00:00,1.4671166666666666,0.0,22,0,4,0,0.23473866666666665,0.0,0.23473866666666665
2012-04-09 23:00:00,1.6506666666666667,94.625,23,0,4,0,0.26410666666666666,0.1419375,0.40604416666666665
2012-04-10 00:00:00,5.0581499999999995,41.635000000000005,0,1,4,0,0.8093039999999999,0.06245250000000001,0.8717564999999999
2012-04-10 01:00:00,1.48615,11.355,1,1,4,0,0.23778400000000002,0.017032500000000002,0.2548165
2012-04-10 02:00:00,2.293616666666667,128.69,2,1,4,0,0.36697866666666673,0.193035,0.5600136666666667
2012-04-10 03:00:00,2.1163166666666666,87.055,3,1,4,0,0.33861066666666667,0.13058250000000002,0.46919316666666666
2012-04-10 04:00:00,2.4372333333333334,147.615,4,1,4,0,0.3899573333333333,0.22142250000000002,0.6113798333333333
2012-04-10 05:00:00,2.6517999999999997,41.635000000000005,5,1,4,0,0.42428799999999994,0.06245250000000001,0.48674049999999996
2012-04-10 06:00:00,1.7395500000000002,75.7,6,1,4,0,0.278328,0.11355000000000001,0.39187800000000006
2012-04-10 07:00:00,1.1791500000000001,3.785,7,1,4,0,0.18866400000000003,0.0056775,0.19434150000000003
2012-04-10 08:00:00,0.8727499999999999,0.0,8,1,4,0,0.13964,0.0,0.13964
2012-04-10 09:00:00,0.8655833333333333,0.0,9,1,4,0,0.13849333333333333,0.0,0.13849333333333333
2012-04-10 10:00:00,0.9227500000000001,0.0,10,1,4,0,0.14764000000000002,0.0,0.14764000000000002
2012-04-10 11:00:00,0.8388666666666666,0.0,11,1,4,0,0.13421866666666668,0.0,0.13421866666666668
2012-04-10 12:00:00,0.86215,0.0,12,1,4,0,0.137944,0.0,0.137944
2012-04-10 13:00:00,2.2754333333333334,3.785,13,1,4,0,0.36406933333333336,0.0056775,0.36974683333333336
2012-04-10 14:00:00,2.0801833333333337,11.355,14,1,4,0,0.3328293333333334,0.017032500000000002,0.3498618333333334
2012-04-10 15:00:00,1.2962333333333333,75.7,15,1,4,0,0.20739733333333335,0.11355000000000001,0.32094733333333336
2012-04-10 16:00:00,2.6386333333333334,3.785,16,1,4,0,0.42218133333333335,0.0056775,0.42785883333333335
2012-04-10 17:00:00,1.5411000000000001,18.925,17,1,4,0,0.24657600000000002,0.028387500000000003,0.2749635
2012-04-10 18:00:00,1.038,26.495,18,1,4,0,0.16608,0.0397425,0.20582250000000002
2012-04-10 19:00:00,4.7452,83.27,19,1,4,0,0.7592319999999999,0.124905,0.884137
2012-04-10 20:00:00,1.3980000000000001,7.57,20,1,4,0,0.22368000000000002,0.011355,0.23503500000000002
2012-04-10 21:00:00,2.855516666666667,30.28,21,1,4,0,0.4568826666666667,0.04542,0.5023026666666667
2012-04-10 22:00:00,2.595366666666666,11.355,22,1,4,0,0.4152586666666666,0.017032500000000002,0.4322911666666666
2012-04-10 23:00:00,1.7720500000000001,64.345,23,1,4,0,0.283528,0.0965175,0.38004550000000004
2012-04-11 00:00:00,3.1883500000000002,181.68,0,2,4,0,0.510136,0.27252000000000004,0.782656
2012-04-11 01:00:00,2.0208000000000004,79.485,1,2,4,0,0.32332800000000006,0.1192275,0.44255550000000005
2012-04-11 02:00:00,2.208166666666667,117.33500000000001,2,2,4,0,0.3533066666666667,0.1760025,0.5293091666666667
2012-04-11 03:00:00,1.8818666666666668,151.4,3,2,4,0,0.3010986666666667,0.22710000000000002,0.5281986666666667
2012-04-11 04:00:00,2.25515,117.33500000000001,4,2,4,0,0.360824,0.1760025,0.5368265
2012-04-11 05:00:00,2.1847333333333334,7.57,5,2,4,0,0.34955733333333333,0.011355,0.36091233333333333
2012-04-11 06:00:00,2.0642833333333335,15.14,6,2,4,0,0.3302853333333334,0.02271,0.3529953333333334
2012-04-11 07:00:00,0.8941166666666667,0.0,7,2,4,0,0.14305866666666667,0.0,0.14305866666666667
2012-04-11 08:00:00,0.8254166666666667,0.0,8,2,4,0,0.13206666666666667,0.0,0.13206666666666667
2012-04-11 09:00:00,0.9264833333333333,0.0,9,2,4,0,0.14823733333333333,0.0,0.14823733333333333
2012-04-11 10:00:00,0.8763666666666667,0.0,10,2,4,0,0.14021866666666669,0.0,0.14021866666666669
2012-04-11 11:00:00,1.9255333333333333,0.0,11,2,4,0,0.3080853333333333,0.0,0.3080853333333333
2012-04-11 12:00:00,2.0342833333333337,0.0,12,2,4,0,0.3254853333333334,0.0,0.3254853333333334
2012-04-11 13:00:00,2.4989999999999997,34.065,13,2,4,0,0.39984,0.0510975,0.4509375
