timestamp,hour,dayofweek,month,is_weekend,temp_c,energia_kwh,agua_litros
2024-12-04 08:00:00,8,2,12,0,29.636964885882527,1.190493923485448,31.998650053125715
2024-12-04 09:00:00,9,2,12,0,30.45203344892357,1.0949915009637246,23.93145610573349
2024-12-04 10:00:00,10,2,12,0,31.435959181210354,0.8334436026457925,14.177719707070406
2024-12-04 11:00:00,11,2,12,0,29.654038494178653,0.7171208685597301,14.1685841432838
2024-12-04 12:00:00,12,2,12,0,28.977187393033304,0.7652725212169886,5.079911010550553
2024-12-04 13:00:00,13,2,12,0,28.548524818958086,0.6446933470898942,12.159846975041821
2024-12-04 14:00:00,14,2,12,0,28.82475641610624,0.6979110220598942,12.967658228869087
2024-12-04 15:00:00,15,2,12,0,27.372932884481205,0.771524721543585,14.243898361673233
2024-12-04 16:00:00,16,2,12,0,25.645570052297955,0.7844275386839716,10.84974753818722
2024-12-04 17:00:00,17,2,12,0,25.452299344718497,1.059976315718414,19.89944224583312
2024-12-04 18:00:00,18,2,12,0,24.174551152122145,1.3980686003432419,20.221115979425715
2024-12-04 19:00:00,19,2,12,0,24.074291656498463,1.3381519615572246,22.78341089862398
2024-12-04 20:00:00,20,2,12,0,22.14185180097812,1.330987470369596,25.499203857282698
2024-12-04 21:00:00,21,2,12,0,22.087723563240154,1.2134077580702407,25.267330636521958
2024-12-04 22:00:00,22,2,12,0,21.94886620430967,1.1961151358176056,15.696075392846232
2024-12-04 23:00:00,23,2,12,0,21.276730044929273,0.9267513350421929,11.06605166448285
2024-12-05 00:00:00,0,3,12,0,23.215024416431675,0.7203100539717748,13.111802690048275
2024-12-05 01:00:00,1,3,12,0,23.861024234046067,0.7131119552558339,15.42583462689094
2024-12-05 02:00:00,2,3,12,0,24.513766513497256,0.5425965945462691,14.817964671362766
2024-12-05 03:00:00,3,3,12,0,25.3045087666743,0.5399588572655202,22.531104371017634
2024-12-05 04:00:00,4,3,12,0,25.40043566117595,0.8223096048010087,15.80014298320475
2024-12-05 05:00:00,5,3,12,0,27.223908813687768,0.9918889788201198,25.332232760254126
2024-12-05 06:00:00,6,3,12,0,28.23104974426274,1.1896333364442306,36.63904860076977
2024-12-05 07:00:00,7,3,12,0,28.660912990678423,1.1959879045129815,39.82651170105608
2024-12-05 08:00:00,8,3,12,0,29.76958762471506,1.311030455711503,26.142061010500157
2024-12-05 09:00:00,9,3,12,0,30.57549787506113,1.1519305215828308,24.565466887774054
2024-12-05 10:00:00,10,3,12,0,31.848506464280895,0.8718871355212354,22.399747828138665
2024-12-05 11:00:00,11,3,12,0,30.29423071695837,0.6653393854212455,22.97414770721558
2024-12-05 12:00:00,12,3,12,0,29.915936385821396,0.7319396030776123,15.071352929798843
2024-12-05 13:00:00,13,3,12,0,28.976287519108112,0.5848406853486018,11.545126026369893
2024-12-05 14:00:00,14,3,12,0,26.643331547600678,0.8240688433656351,9.750497765133648
2024-12-05 15:00:00,15,3,12,0,27.174634694289413,0.7660810594271128,20.174383481301284
2024-12-05 16:00:00,16,3,12,0,26.20347618115974,0.659598072943024,17.728277588022337
2024-12-05 17:00:00,17,3,12,0,27.09819288611137,0.9792448649823238,16.68079125510244
2024-12-05 18:00:00,18,3,12,0,24.028914138714143,1.257492100998839,22.735940690017998
2024-12-05 19:00:00,19,3,12,0,23.62652733583437,1.3802770127203867,26.151379945987095
2024-12-05 20:00:00,20,3,12,0,22.761638658211137,1.4699104278559831,24.976829661479055
2024-12-05 21:00:00,21,3,12,0,21.500824648318073,1.2911415541131397,16.526133493805354
2024-12-05 22:00:00,22,3,12,0,23.26272477632274,1.2678160486752694,13.699427862061714
2024-12-05 23:00:00,23,3,12,0,23.135002227479717,0.9282208740528974,8.558534353284667
2024-12-06 00:00:00,0,4,12,0,23.696765612090083,0.48387946616456345,15.665078216332626
2024-12-06 01:00:00,1,4,12,0,23.010481912141998,0.6627264509861844,11.583891754082556
2024-12-06 02:00:00,2,4,12,0,25.7177230566078,0.801033250764714,14.353936921294435
2024-12-06 03:00:00,3,4,12,0,24.456509482816223,0.6827542955536661,18.568541279355376
2024-12-06 04:00:00,4,4,12,0,27.08802978953213,0.976069300279398,18.60576611761059
2024-12-06 05:00:00,5,4,12,0,29.39860143222367,1.0513452843186102,24.236626892649028
2024-12-06 06:00:00,6,4,12,0,27.79860415705524,1.2571875728585475,32.574059171166965
2024-12-06 07:00:00,7,4,12,0,28.935508482049134,1.3554362525438632,35.55761480155117
2024-12-06 08:00:00,8,4,12,0,30.064149145793614,1.2631272713972201,35.73078978370713
2024-12-06 09:00:00,9,4,12,0,29.935288525992174,0.9895363155159471,25.508054940510366
2024-12-06 10:00:00,10,4,12,0,29.1848388581352,0.7904700330076784,16.31298247185583
2024-12-06 11:00:00,11,4,12,0,30.295230706213356,0.8031801369846886,17.445765906687416
2024-12-06 12:00:00,12,4,12,0,28.945864961937936,0.6279769567185953,16.651418347621444
2024-12-06 13:00:00,13,4,12,0,29.500530055904825,0.6170600616990634,8.633724026997953
2024-12-06 14:00:00,14,4,12,0,27.528620992128502,0.6116405402549332,17.376458876750135
2024-12-06 15:00:00,15,4,12,0,28.52160517833845,0.9725287164488785,14.612288728334194
2024-12-06 16:00:00,16,4,12,0,25.61450123901356,0.8874069481395509,16.391862679064854
2024-12-06 17:00:00,17,4,12,0,24.955761842834235,1.0235170148596762,22.24486593054824
2024-12-06 18:00:00,18,4,12,0,24.91942854411041,1.1054104829460727,21.644480616006504
2024-12-06 19:00:00,19,4,12,0,22.48640986849595,1.4759160048854219,28.083313938073754
2024-12-06 20:00:00,20,4,12,0,23.05718788133427,1.4858428653546676,22.215083290601136
2024-12-06 21:00:00,21,4,12,0,23.56729314151527,1.4349986689310419,14.80013742731171
2024-12-06 22:00:00,22,4,12,0,21.14829179673738,1.1134999183807481,12.54873027911739
2024-12-06 23:00:00,23,4,12,0,22.766974747831775,1.0090946797965687,15.218403539113227
2024-12-07 00:00:00,0,5,12,1,23.357530783404325,0.6381383639620312,9.963965462286135
2024-12-07 01:00:00,1,5,12,1,24.449134666949575,0.6042575306308503,17.699850239401805
2024-12-07 02:00:00,2,5,12,1,23.691611532706396,0.7570033623876723,16.818319531437943
2024-12-07 03:00:00,3,5,12,1,24.60730953613257,0.5465862460069786,18.73225982708793
2024-12-07 04:00:00,4,5,12,1,27.121781860535375,0.8302288982680077,19.115106998569864
2024-12-07 05:00:00,5,5,12,1,27.96950916371218,1.0105757161887141,26.806677004430735
2024-12-07 06:00:00,6,5,12,1,28.877111990986432,1.086550605823204,30.61038865183385
2024-12-07 07:00:00,7,5,12,1,29.751389726878873,1.2212222609913626,40.892187919473
2024-12-07 08:00:00,8,5,12,1,29.52609277001065,1.164301472155803,35.331024634191884
2024-12-07 09:00:00,9,5,12,1,30.60955650056388,1.0033954417866748,27.735010598560176
2024-12-07 10:00:00,10,5,12,1,30.745512075176993,0.7872692019413939,23.80573951801047
2024-12-07 11:00:00,11,5,12,1,29.75458368549738,0.7663801277011919,12.914551657777452
2024-12-07 12:00:00,12,5,12,1,31.374012035384567,0.8901737051862872,12.877537156769073
2024-12-07 13:00:00,13,5,12,1,29.58640694167605,0.6529564627750268,13.893600262831784
2024-12-07 14:00:00,14,5,12,1,27.396802075303366,0.5303463400544955,10.249611728314282
2024-12-07 15:00:00,15,5,12,1,27.892585034781426,0.8207820179966958,13.307172285749092
2024-12-07 16:00:00,16,5,12,1,25.547043030250634,0.9708591005202465,17.57510754288847
2024-12-07 17:00:00,17,5,12,1,25.92876323234268,0.9853857934070921,19.171227425216077
2024-12-07 18:00:00,18,5,12,1,25.281175726970538,1.0346573729185808,28.606918997108615
2024-12-07 19:00:00,19,5,12,1,22.900239960511687,1.3141847504165196,22.210128749600102
2024-12-07 20:00:00,20,5,12,1,23.731605330596363,1.290647651578837,28.0482643904962
2024-12-07 21:00:00,21,5,12,1,22.93748817318847,1.3908595361362697,22.13104483753501
2024-12-07 22:00:00,22,5,12,1,23.177611005931894,1.0083032001765837,14.38971326541224
2024-12-07 23:00:00,23,5,12,1,24.222386540679032,0.9160960778429614,11.09584613975391
2024-12-08 00:00:00,0,6,12,1,23.03884579246288,0.5800879351532888,6.559522630542753
2024-12-08 01:00:00,1,6,12,1,23.306219175301326,0.6935011148473653,10.484096832591353
2024-12-08 02:00:00,2,6,12,1,24.055092294968034,0.6469585610931716,16.391999136128007
2024-12-08 03:00:00,3,6,12,1,25.09655833588723,0.7180332371850052,14.563685150153011
2024-12-08 04:00:00,4,6,12,1,26.728078977770164,0.772858296436328,22.22971390071315
2024-12-08 05:00:00,5,6,12,1,28.090374742238534,0.8449749010631428,24.1734789406722
2024-12-08 06:00:00,6,6,12,1,28.983602087433336,1.2391863384221575,36.31284269488637
2024-12-08 07:00:00,7,6,12,1,30.221509495769702,1.3085613361857227,35.75234158274727
2024-12-08 08:00:00,8,6,12,1,30.16604579803536,1.0996719527337153,31.294799250451113
2024-12-08 09:00:00,9,6,12,1,31.672112541820518,1.2125917901184682,25.71171207117137
2024-12-08 10:00:00,10,6,12,1,30.38486036720727,0.8473321668949781,16.745904549691833
2024-12-08 11:00:00,11,6,12,1,32.58773189044976,0.7247346340368293,10.103974162508344
2024-12-08 12:00:00,12,6,12,1,30.467458041940354,0.8503870682546315,12.709017704250048
2024-12-08 13:00:00,13,6,12,1,28.607146297073182,0.8825060074306434,13.232893747499148
2024-12-08 14:00:00,14,6,12,1,27.578662611876187,0.6883864353061195,16.860993779178603
2024-12-08 15:00:00,15,6,12,1,27.8388518173285,0.7725660765242748,16.680385780978792
2024-12-08 16:00:00,16,6,12,1,26.2335498754314,0.7058470199268075,19.75608770918606
2024-12-08 17:00:00,17,6,12,1,25.95582768188198,0.9313896820251785,22.308563734515097
2024-12-08 18:00:00,18,6,12,1,24.818421100683043,1.1235259850779606,25.677789044771206
2024-12-08 19:00:00,19,6,12,1,23.584054422327146,1.3450566901022052,23.056067715635404
2024-12-08 20:00:00,20,6,12,1,22.369001190005772,1.4357760478637014,25.129567263602
2024-12-08 21:00:00,21,6,12,1,21.48091738915017,1.3825568316227808,21.93786974507944
2024-12-08 22:00:00,22,6,12,1,22.248282653542272,1.1671965060764231,20.46851287619332
2024-12-08 23:00:00,23,6,12,1,23.47560292727424,0.825034693862865,15.927937469639344
2024-12-09 00:00:00,0,0,12,0,23.4917849166389,0.6056772932909582,16.266941651334545
2024-12-09 01:00:00,1,0,12,0,22.997970719887288,0.6452114261068564,9.512753480297786
2024-12-09 02:00:00,2,0,12,0,24.990602215418956,0.6746942200153558,11.975719095300274
2024-12-09 03:00:00,3,0,12,0,26.142814103712208,0.8274734429347919,15.589817894610206
2024-12-09 04:00:00,4,0,12,0,26.1680280324101,0.6778979183024553,21.429013762716437
2024-12-09 05:00:00,5,0,12,0,28.0257868832112,0.9537042969795588,24.139852382979473
2024-12-09 06:00:00,6,0,12,0,28.89417005879568,1.3411686983356303,31.744956863067703
2024-12-09 07:00:00,7,0,12,0,28.730740294345942,1.3333861812380479,37.42945490800942
2024-12-09 08:00:00,8,0,12,0,30.527227808881218,1.3255315252702224,28.614682308637924
2024-12-09 09:00:00,9,0,12,0,31.043266537258813,1.017261297089357,29.397753397364284
2024-12-09 10:00:00,10,0,12,0,31.548380464407416,0.8671315568559879,15.308777251269511
2024-12-09 11:00:00,11,0,12,0,31.339991834875548,0.7341900371301248,8.546450465340257
2024-12-09 12:00:00,12,0,12,0,28.950142305432237,0.7882927490627613,12.99016630411413
2024-12-09 13:00:00,13,0,12,0,28.62796594634367,0.5648220421547897,17.744092014586037
2024-12-09 14:00:00,14,0,12,0,28.932758460161562,0.6966492995266461,14.537466613446648
2024-12-09 15:00:00,15,0,12,0,27.949256281933277,0.7933430578650295,15.771425037719638
2024-12-09 16:00:00,16,0,12,0,26.90971188880648,0.8968676662405942,15.666210115546402
2024-12-09 17:00:00,17,0,12,0,28.552166115201643,1.1801147845103221,18.767859543945164
2024-12-09 18:00:00,18,0,12,0,24.9818970456483,1.1720594832888582,18.710681680239997
2024-12-09 19:00:00,19,0,12,0,24.636123700666683,1.5615299510040261,18.442661621788424
2024-12-09 20:00:00,20,0,12,0,23.894991211324616,1.4315976173340335,23.934226715137292
2024-12-09 21:00:00,21,0,12,0,23.29926180601306,1.5464464159723312,23.162637049463402
2024-12-09 22:00:00,22,0,12,0,22.438632855553173,1.292908662636941,16.57440023092239
2024-12-09 23:00:00,23,0,12,0,23.483012904279637,0.9017219360915889,15.388136621559587
2024-12-10 00:00:00,0,1,12,0,22.78739999245976,0.7302279275902489,17.2969439844369
2024-12-10 01:00:00,1,1,12,0,23.890257100219955,0.6947286045000046,13.595047708716677
2024-12-10 02:00:00,2,1,12,0,24.54891687922981,0.7654767385751787,12.587006672821701
2024-12-10 03:00:00,3,1,12,0,25.98520975419328,0.6991200813703299,11.846191336676199
2024-12-10 04:00:00,4,1,12,0,28.811991077464896,0.7866851252925408,24.01279337940501
2024-12-10 05:00:00,5,1,12,0,26.494144887136464,1.105154061054296,26.15518165795727
2024-12-10 06:00:00,6,1,12,0,29.481761479093574,1.248093249260288,29.16148959275717
2024-12-10 07:00:00,7,1,12,0,28.440094078413804,1.4390580906487844,31.854530986596775
2024-12-10 08:00:00,8,1,12,0,29.948602670726128,1.2450418217899888,35.75148597086004
2024-12-10 09:00:00,9,1,12,0,31.5509496364932,1.2049092641547625,21.46321465866902
2024-12-10 10:00:00,10,1,12,0,30.81851372789865,0.7672101907529508,23.50768800309923
2024-12-10 11:00:00,11,1,12,0,29.719904613659264,0.684855236629609,6.032830344746031
2024-12-10 12:00:00,12,1,12,0,29.56518507514502,0.8777940372215836,17.227750871916317
2024-12-10 13:00:00,13,1,12,0,30.007054420178594,0.6832440936159172,14.109400340945237
2024-12-10 14:00:00,14,1,12,0,28.02158718377601,0.8872343876473076,13.133890491616441
2024-12-10 15:00:00,15,1,12,0,27.796544635624173,0.8517285517942351,12.99177810358345
2024-12-10 16:00:00,16,1,12,0,26.619281454439776,0.8251198108950326,21.21424237440715
2024-12-10 17:00:00,17,1,12,0,25.033850887348297,0.8117384474899458,21.346168610962305
2024-12-10 18:00:00,18,1,12,0,26.32549015130911,1.2161744058693156,20.635798962332988
2024-12-10 19:00:00,19,1,12,0,24.319956649131697,1.4237447801712815,20.064090527414336
2024-12-10 20:00:00,20,1,12,0,21.596825973959053,1.6142217733304378,23.87730133925663
2024-12-10 21:00:00,21,1,12,0,23.012462499539048,1.572426492441878,19.221776065830483
2024-12-10 22:00:00,22,1,12,0,22.246569322205822,1.142663232052729,10.982395004311666
2024-12-10 23:00:00,23,1,12,0,23.642934438477084,1.0731859704536295,13.351157463956541
2024-12-11 00:00:00,0,2,12,0,22.85656519092964,0.7760642194664017,10.823987448295679
2024-12-11 01:00:00,1,2,12,0,24.072844450024423,0.8071934582942684,12.636617359313588
2024-12-11 02:00:00,2,2,12,0,25.42611915826344,0.7527872704212332,15.132742808689764
2024-12-11 03:00:00,3,2,12,0,26.697236215606303,0.5318295021891748,18.779595596018503
2024-12-11 04:00:00,4,2,12,0,26.084948716067448,0.7779200136803175,20.672822799596613
2024-12-11 05:00:00,5,2,12,0,27.805277670123086,0.8708227254705744,22.411216071005615
2024-12-11 06:00:00,6,2,12,0,28.63771869545118,1.2203272379377321,33.099040127002745
2024-12-11 07:00:00,7,2,12,0,29.292525006892536,1.4748234784135679,35.557355354476556
2024-12-11 08:00:00,8,2,12,0,31.82343317316853,1.3366918926006783,27.995907926180596
2024-12-11 09:00:00,9,2,12,0,31.088696145274053,1.1466534324760838,25.770238101970815
2024-12-11 10:00:00,10,2,12,0,29.843304166740225,0.8606549053649621,23.516202544345706
2024-12-11 11:00:00,11,2,12,0,31.401311611232508,0.627612251566562,14.399498548579178
2024-12-11 12:00:00,12,2,12,0,31.92007461774908,0.48763912463960063,8.177417239370186
2024-12-11 13:00:00,13,2,12,0,30.37427004705775,0.7448592541081308,12.7395219207852
2024-12-11 14:00:00,14,2,12,0,27.475306133972488,0.7022248935816069,9.136970625526068
2024-12-11 15:00:00,15,2,12,0,27.320912123251574,0.661295262026061,16.1089699293676
2024-12-11 16:00:00,16,2,12,0,27.681274519452003,0.681175099902873,17.116647803800447
2024-12-11 17:00:00,17,2,12,0,25.073917210523906,0.9195934733443908,18.712261875334466
2024-12-11 18:00:00,18,2,12,0,25.050312039951812,1.1917128014889382,22.35191699145188
2024-12-11 19:00:00,19,2,12,0,24.51745029160674,1.480169557188578,24.584117490654343
2024-12-11 20:00:00,20,2,12,0,22.56031728360865,1.5163631081567985,23.370233182841663
2024-12-11 21:00:00,21,2,12,0,22.900600380460045,1.5743884995351398,16.908284402418097
2024-12-11 22:00:00,22,2,12,0,20.267906239551255,1.1076015443625644,11.378739873433883
2024-12-11 23:00:00,23,2,12,0,22.226399275158656,1.0811736832605545,16.933434880487493
2024-12-12 00:00:00,0,3,12,0,23.373195088870105,0.7042538781779395,11.389588418027406
2024-12-12 01:00:00,1,3,12,0,23.251074885934898,0.7693191004650822,13.109876466900936
2024-12-12 02:00:00,2,3,12,0,26.41272620653322,0.6617792836295334,13.810817827247043
2024-12-12 03:00:00,3,3,12,0,24.94518678621053,0.8286152776027198,15.267827192592037
2024-12-12 04:00:00,4,3,12,0,26.777818080663316,0.8290691570714621,14.424701699193479
2024-12-12 05:00:00,5,3,12,0,28.26213894893355,0.9247729210828222,19.548017826840688
2024-12-12 06:00:00,6,3,12,0,30.25536140394167,1.2726901507802408,30.226217166439188
2024-12-12 07:00:00,7,3,12,0,28.75116650031679,1.3399073461683626,36.555168587251345
2024-12-12 08:00:00,8,3,12,0,31.426268610976457,1.346917644595965,29.80844518765036
2024-12-12 09:00:00,9,3,12,0,30.857565053629795,0.9106673145424948,23.510775686796297
2024-12-12 10:00:00,10,3,12,0,30.151472237678732,0.8262506276892048,24.328077771841272
2024-12-12 11:00:00,11,3,12,0,31.12137266130814,0.7951149925014831,8.765947081604558
2024-12-12 12:00:00,12,3,12,0,30.466265244906584,0.7341476213283212,10.694863290814892
2024-12-12 13:00:00,13,3,12,0,29.15279216519863,0.8572227183361576,18.338528113181127
2024-12-12 14:00:00,14,3,12,0,28.83131160303655,0.8097310632270168,12.644311206460149
2024-12-12 15:00:00,15,3,12,0,27.484716332364002,0.7594659533456676,11.400197912212006
2024-12-12 16:00:00,16,3,12,0,26.843227304612537,0.8645001323758086,19.04835957965842
2024-12-12 17:00:00,17,3,12,0,26.254425150944602,1.0263978152825721,19.390683345202028
2024-12-12 18:00:00,18,3,12,0,26.048737778659945,1.2525317240033766,22.300484603887323
2024-12-12 19:00:00,19,3,12,0,22.992158478110625,1.231015975251478,25.797927176613516
2024-12-12 20:00:00,20,3,12,0,25.092956188904967,1.4673473704230657,21.371083271666404
2024-12-12 21:00:00,21,3,12,0,21.471218254000316,1.2651378679985243,16.17251627777849
2024-12-12 22:00:00,22,3,12,0,22.824159863886884,1.3389900447130525,15.201208333533948
2024-12-12 23:00:00,23,3,12,0,23.60123098172258,0.9869828420545184,10.484347160175526
2024-12-13 00:00:00,0,4,12,0,23.884432054299538,0.6801899088971045,12.57787128290772
2024-12-13 01:00:00,1,4,12,0,23.835530765777175,0.7895319212565474,13.671966856816521
2024-12-13 02:00:00,2,4,12,0,25.024688313228964,0.7451507589526661,15.51415334189939
2024-12-13 03:00:00,3,4,12,0,25.77928809097885,0.60858378877574,17.685540710176877
2024-12-13 04:00:00,4,4,12,0,26.74275081459241,0.7921482021931733,16.728946185591997
2024-12-13 05:00:00,5,4,12,0,28.921617114848374,0.9683293096632631,26.07378214431344
2024-12-13 06:00:00,6,4,12,0,29.47234411158769,1.083318160947566,33.46986507913423
2024-12-13 07:00:00,7,4,12,0,29.429917495178692,1.3110846076690432,36.35149013744844
2024-12-13 08:00:00,8,4,12,0,31.299806459725968,1.277042118687297,30.553916557221925
2024-12-13 09:00:00,9,4,12,0,31.179607171642285,1.0216076587631562,21.491336310501666
2024-12-13 10:00:00,10,4,12,0,31.67135780371514,0.6943100568374394,19.452191197792246
2024-12-13 11:00:00,11,4,12,0,31.33978190556329,0.8722024545475996,9.181631049439016
2024-12-13 12:00:00,12,4,12,0,29.728210429837027,0.7161276226134363,12.156446980841455
2024-12-13 13:00:00,13,4,12,0,29.26920978489497,0.7269939317148285,4.98782286051355
2024-12-13 14:00:00,14,4,12,0,29.45769376927002,0.7764169517807326,8.76889995237103
